project,article,granularity,timestamp,access,agent,views,date,title
en.wikipedia,Destined_with_You,daily,2023071100,all-access,user,1,2023-07-11,Destined with You
en.wikipedia,Destined_with_You,daily,2023071200,all-access,user,1,2023-07-12,Destined with You
en.wikipedia,Destined_with_You,daily,2023071300,all-access,user,0,2023-07-13,Destined with You
en.wikipedia,Destined_with_You,daily,2023071400,all-access,user,1,2023-07-14,Destined with You
en.wikipedia,Destined_with_You,daily,2023071500,all-access,user,1,2023-07-15,Destined with You
en.wikipedia,Destined_with_You,daily,2023071600,all-access,user,3,2023-07-16,Destined with You
en.wikipedia,Destined_with_You,daily,2023071700,all-access,user,0,2023-07-17,Destined with You
en.wikipedia,Destined_with_You,daily,2023071900,all-access,user,2,2023-07-19,Destined with You
en.wikipedia,Destined_with_You,daily,2023072000,all-access,user,3,2023-07-20,Destined with You
en.wikipedia,Destined_with_You,daily,2023072200,all-access,user,1,2023-07-22,Destined with You
en.wikipedia,Destined_with_You,daily,2023072300,all-access,user,1,2023-07-23,Destined with You
en.wikipedia,Destined_with_You,daily,2023072400,all-access,user,0,2023-07-24,Destined with You
en.wikipedia,Destined_with_You,daily,2023072500,all-access,user,1,2023-07-25,Destined with You
en.wikipedia,Destined_with_You,daily,2023072700,all-access,user,2,2023-07-27,Destined with You
en.wikipedia,Destined_with_You,daily,2023072800,all-access,user,1,2023-07-28,Destined with You
en.wikipedia,Destined_with_You,daily,2023072900,all-access,user,2,2023-07-29,Destined with You
en.wikipedia,Destined_with_You,daily,2023073000,all-access,user,0,2023-07-30,Destined with You
en.wikipedia,Destined_with_You,daily,2023080100,all-access,user,3,2023-08-01,Destined with You
en.wikipedia,Destined_with_You,daily,2023080200,all-access,user,1,2023-08-02,Destined with You
en.wikipedia,Destined_with_You,daily,2023080300,all-access,user,3,2023-08-03,Destined with You
en.wikipedia,Destined_with_You,daily,2023080400,all-access,user,2,2023-08-04,Destined with You
en.wikipedia,Destined_with_You,daily,2023080700,all-access,user,2,2023-08-07,Destined with You
en.wikipedia,Destined_with_You,daily,2023080900,all-access,user,1,2023-08-09,Destined with You
en.wikipedia,Destined_with_You,daily,2023081000,all-access,user,0,2023-08-10,Destined with You
en.wikipedia,Destined_with_You,daily,2023081100,all-access,user,1,2023-08-11,Destined with You
en.wikipedia,Destined_with_You,daily,2023081200,all-access,user,2,2023-08-12,Destined with You
en.wikipedia,Destined_with_You,daily,2023081500,all-access,user,1,2023-08-15,Destined with You
en.wikipedia,Destined_with_You,daily,2023081600,all-access,user,1,2023-08-16,Destined with You
en.wikipedia,Destined_with_You,daily,2023081700,all-access,user,2,2023-08-17,Destined with You
en.wikipedia,Destined_with_You,daily,2023081800,all-access,user,3,2023-08-18,Destined with You
en.wikipedia,Destined_with_You,daily,2023081900,all-access,user,0,2023-08-19,Destined with You
en.wikipedia,Destined_with_You,daily,2023082100,all-access,user,1,2023-08-21,Destined with You
en.wikipedia,Destined_with_You,daily,2023082200,all-access,user,2,2023-08-22,Destined with You
en.wikipedia,Destined_with_You,daily,2023082300,all-access,user,3,2023-08-23,Destined with You
en.wikipedia,Destined_with_You,daily,2023082400,all-access,user,5,2023-08-24,Destined with You
en.wikipedia,Destined_with_You,daily,2023082500,all-access,user,5,2023-08-25,Destined with You
en.wikipedia,Destined_with_You,daily,2023082600,all-access,user,2,2023-08-26,Destined with You
en.wikipedia,Destined_with_You,daily,2023082700,all-access,user,1,2023-08-27,Destined with You
en.wikipedia,Destined_with_You,daily,2023082800,all-access,user,0,2023-08-28,Destined with You
en.wikipedia,Destined_with_You,daily,2023082900,all-access,user,1,2023-08-29,Destined with You
en.wikipedia,Destined_with_You,daily,2023083000,all-access,user,0,2023-08-30,Destined with You
en.wikipedia,Destined_with_You,daily,2023083100,all-access,user,1,2023-08-31,Destined with You
en.wikipedia,Destined_with_You,daily,2023090100,all-access,user,1,2023-09-01,Destined with You
en.wikipedia,Destined_with_You,daily,2023090200,all-access,user,1,2023-09-02,Destined with You
en.wikipedia,Destined_with_You,daily,2023090300,all-access,user,3,2023-09-03,Destined with You
en.wikipedia,Destined_with_You,daily,2023090600,all-access,user,1,2023-09-06,Destined with You
en.wikipedia,Destined_with_You,daily,2023090700,all-access,user,1,2023-09-07,Destined with You
en.wikipedia,Destined_with_You,daily,2023090800,all-access,user,2,2023-09-08,Destined with You
en.wikipedia,Destined_with_You,daily,2023090900,all-access,user,3,2023-09-09,Destined with You
en.wikipedia,Destined_with_You,daily,2023091000,all-access,user,0,2023-09-10,Destined with You
en.wikipedia,Destined_with_You,daily,2023091100,all-access,user,1,2023-09-11,Destined with You
en.wikipedia,Destined_with_You,daily,2023091200,all-access,user,0,2023-09-12,Destined with You
en.wikipedia,Destined_with_You,daily,2023091300,all-access,user,0,2023-09-13,Destined with You
en.wikipedia,Destined_with_You,daily,2023091400,all-access,user,2,2023-09-14,Destined with You
en.wikipedia,Destined_with_You,daily,2023091500,all-access,user,0,2023-09-15,Destined with You
en.wikipedia,Destined_with_You,daily,2023091600,all-access,user,4,2023-09-16,Destined with You
en.wikipedia,Destined_with_You,daily,2023091700,all-access,user,1,2023-09-17,Destined with You
en.wikipedia,Destined_with_You,daily,2023091800,all-access,user,1,2023-09-18,Destined with You
en.wikipedia,Destined_with_You,daily,2023091900,all-access,user,1,2023-09-19,Destined with You
en.wikipedia,Destined_with_You,daily,2023092000,all-access,user,1,2023-09-20,Destined with You
en.wikipedia,Destined_with_You,daily,2023092100,all-access,user,1,2023-09-21,Destined with You
en.wikipedia,Destined_with_You,daily,2023092200,all-access,user,2,2023-09-22,Destined with You
en.wikipedia,Destined_with_You,daily,2023092300,all-access,user,1,2023-09-23,Destined with You
en.wikipedia,Destined_with_You,daily,2023092400,all-access,user,1,2023-09-24,Destined with You
en.wikipedia,Destined_with_You,daily,2023092500,all-access,user,1,2023-09-25,Destined with You
en.wikipedia,Destined_with_You,daily,2023092600,all-access,user,2,2023-09-26,Destined with You
en.wikipedia,Destined_with_You,daily,2023092700,all-access,user,0,2023-09-27,Destined with You
en.wikipedia,Destined_with_You,daily,2023092800,all-access,user,2,2023-09-28,Destined with You
en.wikipedia,Destined_with_You,daily,2023092900,all-access,user,0,2023-09-29,Destined with You
en.wikipedia,Destined_with_You,daily,2023093000,all-access,user,1,2023-09-30,Destined with You
en.wikipedia,Destined_with_You,daily,2023100100,all-access,user,0,2023-10-01,Destined with You
en.wikipedia,Destined_with_You,daily,2023100200,all-access,user,0,2023-10-02,Destined with You
en.wikipedia,Destined_with_You,daily,2023100300,all-access,user,2,2023-10-03,Destined with You
en.wikipedia,Destined_with_You,daily,2023100400,all-access,user,1,2023-10-04,Destined with You
en.wikipedia,Destined_with_You,daily,2023100500,all-access,user,0,2023-10-05,Destined with You
en.wikipedia,Destined_with_You,daily,2023100600,all-access,user,1,2023-10-06,Destined with You
en.wikipedia,Destined_with_You,daily,2023100700,all-access,user,3,2023-10-07,Destined with You
en.wikipedia,Destined_with_You,daily,2023100800,all-access,user,3,2023-10-08,Destined with You
en.wikipedia,Destined_with_You,daily,2023100900,all-access,user,2,2023-10-09,Destined with You
en.wikipedia,Destined_with_You,daily,2023101000,all-access,user,0,2023-10-10,Destined with You
en.wikipedia,Destined_with_You,daily,2023101100,all-access,user,1,2023-10-11,Destined with You
en.wikipedia,Destined_with_You,daily,2023101200,all-access,user,3,2023-10-12,Destined with You
en.wikipedia,Destined_with_You,daily,2023101300,all-access,user,8,2023-10-13,Destined with You
en.wikipedia,Destined_with_You,daily,2023101400,all-access,user,1,2023-10-14,Destined with You
en.wikipedia,Destined_with_You,daily,2023101500,all-access,user,2,2023-10-15,Destined with You
en.wikipedia,Destined_with_You,daily,2023101600,all-access,user,2,2023-10-16,Destined with You
en.wikipedia,Destined_with_You,daily,2023101700,all-access,user,0,2023-10-17,Destined with You
en.wikipedia,Destined_with_You,daily,2023101900,all-access,user,1,2023-10-19,Destined with You
en.wikipedia,Destined_with_You,daily,2023102000,all-access,user,0,2023-10-20,Destined with You
en.wikipedia,Destined_with_You,daily,2023102100,all-access,user,2,2023-10-21,Destined with You
en.wikipedia,Destined_with_You,daily,2023102200,all-access,user,0,2023-10-22,Destined with You
en.wikipedia,Destined_with_You,daily,2023102300,all-access,user,0,2023-10-23,Destined with You
en.wikipedia,Destined_with_You,daily,2023102400,all-access,user,3,2023-10-24,Destined with You
en.wikipedia,Destined_with_You,daily,2023102500,all-access,user,1,2023-10-25,Destined with You
en.wikipedia,Destined_with_You,daily,2023102600,all-access,user,1,2023-10-26,Destined with You
en.wikipedia,Destined_with_You,daily,2023102700,all-access,user,1,2023-10-27,Destined with You
en.wikipedia,Destined_with_You,daily,2023102900,all-access,user,2,2023-10-29,Destined with You
en.wikipedia,Destined_with_You,daily,2023103000,all-access,user,1,2023-10-30,Destined with You
en.wikipedia,Destined_with_You,daily,2023103100,all-access,user,1,2023-10-31,Destined with You
en.wikipedia,Destined_with_You,daily,2023110100,all-access,user,0,2023-11-01,Destined with You
en.wikipedia,Destined_with_You,daily,2023110200,all-access,user,0,2023-11-02,Destined with You
en.wikipedia,Destined_with_You,daily,2023110300,all-access,user,1,2023-11-03,Destined with You
en.wikipedia,Destined_with_You,daily,2023110400,all-access,user,0,2023-11-04,Destined with You
en.wikipedia,Destined_with_You,daily,2023110500,all-access,user,0,2023-11-05,Destined with You
en.wikipedia,Destined_with_You,daily,2023110700,all-access,user,1,2023-11-07,Destined with You
en.wikipedia,Destined_with_You,daily,2023110900,all-access,user,0,2023-11-09,Destined with You
en.wikipedia,Destined_with_You,daily,2023111000,all-access,user,2,2023-11-10,Destined with You
en.wikipedia,Destined_with_You,daily,2023111300,all-access,user,2,2023-11-13,Destined with You
en.wikipedia,Destined_with_You,daily,2023111400,all-access,user,1,2023-11-14,Destined with You
en.wikipedia,Destined_with_You,daily,2023111600,all-access,user,1,2023-11-16,Destined with You
en.wikipedia,Destined_with_You,daily,2023112000,all-access,user,1,2023-11-20,Destined with You
en.wikipedia,Destined_with_You,daily,2023112100,all-access,user,0,2023-11-21,Destined with You
en.wikipedia,Destined_with_You,daily,2023112200,all-access,user,0,2023-11-22,Destined with You
en.wikipedia,Destined_with_You,daily,2023112500,all-access,user,2,2023-11-25,Destined with You
en.wikipedia,Destined_with_You,daily,2023112700,all-access,user,0,2023-11-27,Destined with You
en.wikipedia,Destined_with_You,daily,2023112900,all-access,user,1,2023-11-29,Destined with You
en.wikipedia,Destined_with_You,daily,2023113000,all-access,user,2,2023-11-30,Destined with You
en.wikipedia,Destined_with_You,daily,2023120100,all-access,user,0,2023-12-01,Destined with You
en.wikipedia,Destined_with_You,daily,2023120200,all-access,user,0,2023-12-02,Destined with You
en.wikipedia,Destined_with_You,daily,2023120300,all-access,user,1,2023-12-03,Destined with You
en.wikipedia,Destined_with_You,daily,2023120400,all-access,user,0,2023-12-04,Destined with You
en.wikipedia,Destined_with_You,daily,2023120500,all-access,user,1,2023-12-05,Destined with You
en.wikipedia,Destined_with_You,daily,2023120700,all-access,user,1,2023-12-07,Destined with You
en.wikipedia,Destined_with_You,daily,2023120800,all-access,user,1,2023-12-08,Destined with You
en.wikipedia,Destined_with_You,daily,2023120900,all-access,user,0,2023-12-09,Destined with You
en.wikipedia,Destined_with_You,daily,2023121000,all-access,user,2,2023-12-10,Destined with You
en.wikipedia,Destined_with_You,daily,2023121100,all-access,user,0,2023-12-11,Destined with You
en.wikipedia,Destined_with_You,daily,2023121200,all-access,user,0,2023-12-12,Destined with You
en.wikipedia,Destined_with_You,daily,2023121400,all-access,user,0,2023-12-14,Destined with You
en.wikipedia,Destined_with_You,daily,2023121500,all-access,user,0,2023-12-15,Destined with You
en.wikipedia,Destined_with_You,daily,2023121600,all-access,user,0,2023-12-16,Destined with You
en.wikipedia,Destined_with_You,daily,2023121700,all-access,user,0,2023-12-17,Destined with You
en.wikipedia,Destined_with_You,daily,2023121800,all-access,user,0,2023-12-18,Destined with You
en.wikipedia,Destined_with_You,daily,2023121900,all-access,user,1,2023-12-19,Destined with You
en.wikipedia,Destined_with_You,daily,2023122000,all-access,user,0,2023-12-20,Destined with You
en.wikipedia,Destined_with_You,daily,2023122100,all-access,user,2,2023-12-21,Destined with You
en.wikipedia,Destined_with_You,daily,2023122200,all-access,user,1,2023-12-22,Destined with You
en.wikipedia,Destined_with_You,daily,2023122300,all-access,user,0,2023-12-23,Destined with You
en.wikipedia,Destined_with_You,daily,2023122400,all-access,user,0,2023-12-24,Destined with You
en.wikipedia,Destined_with_You,daily,2023122600,all-access,user,0,2023-12-26,Destined with You
en.wikipedia,Destined_with_You,daily,2023122700,all-access,user,1,2023-12-27,Destined with You
en.wikipedia,Destined_with_You,daily,2023122800,all-access,user,1,2023-12-28,Destined with You
en.wikipedia,Destined_with_You,daily,2023122900,all-access,user,1,2023-12-29,Destined with You
en.wikipedia,Destined_with_You,daily,2023123000,all-access,user,0,2023-12-30,Destined with You
en.wikipedia,Destined_with_You,daily,2023123100,all-access,user,0,2023-12-31,Destined with You
en.wikipedia,Destined_with_You,daily,2024010100,all-access,user,2,2024-01-01,Destined with You
en.wikipedia,Destined_with_You,daily,2024010200,all-access,user,1,2024-01-02,Destined with You
en.wikipedia,Destined_with_You,daily,2024010300,all-access,user,0,2024-01-03,Destined with You
en.wikipedia,Destined_with_You,daily,2024010400,all-access,user,1,2024-01-04,Destined with You
en.wikipedia,Destined_with_You,daily,2024010500,all-access,user,0,2024-01-05,Destined with You
en.wikipedia,Destined_with_You,daily,2024010600,all-access,user,0,2024-01-06,Destined with You
en.wikipedia,Destined_with_You,daily,2024010700,all-access,user,0,2024-01-07,Destined with You
en.wikipedia,Destined_with_You,daily,2024010800,all-access,user,1,2024-01-08,Destined with You
en.wikipedia,Destined_with_You,daily,2024011000,all-access,user,0,2024-01-10,Destined with You
en.wikipedia,Destined_with_You,daily,2024011100,all-access,user,0,2024-01-11,Destined with You
en.wikipedia,Destined_with_You,daily,2024011200,all-access,user,0,2024-01-12,Destined with You
en.wikipedia,Destined_with_You,daily,2024011400,all-access,user,0,2024-01-14,Destined with You
en.wikipedia,Destined_with_You,daily,2024011500,all-access,user,0,2024-01-15,Destined with You
en.wikipedia,Destined_with_You,daily,2024011600,all-access,user,0,2024-01-16,Destined with You
en.wikipedia,Destined_with_You,daily,2024011700,all-access,user,1,2024-01-17,Destined with You
en.wikipedia,Destined_with_You,daily,2024011800,all-access,user,0,2024-01-18,Destined with You
en.wikipedia,Destined_with_You,daily,2024011900,all-access,user,1,2024-01-19,Destined with You
en.wikipedia,Destined_with_You,daily,2024012000,all-access,user,2,2024-01-20,Destined with You
en.wikipedia,Destined_with_You,daily,2024012100,all-access,user,1,2024-01-21,Destined with You
en.wikipedia,Destined_with_You,daily,2024012200,all-access,user,0,2024-01-22,Destined with You
en.wikipedia,Destined_with_You,daily,2024012300,all-access,user,0,2024-01-23,Destined with You
en.wikipedia,Destined_with_You,daily,2024012400,all-access,user,0,2024-01-24,Destined with You
en.wikipedia,Destined_with_You,daily,2024012500,all-access,user,0,2024-01-25,Destined with You
en.wikipedia,Destined_with_You,daily,2024012600,all-access,user,0,2024-01-26,Destined with You
en.wikipedia,Destined_with_You,daily,2024012700,all-access,user,0,2024-01-27,Destined with You
en.wikipedia,Destined_with_You,daily,2024012800,all-access,user,0,2024-01-28,Destined with You
en.wikipedia,Destined_with_You,daily,2024012900,all-access,user,0,2024-01-29,Destined with You
en.wikipedia,Destined_with_You,daily,2024013000,all-access,user,0,2024-01-30,Destined with You
en.wikipedia,Destined_with_You,daily,2024013100,all-access,user,1,2024-01-31,Destined with You
en.wikipedia,Destined_with_You,daily,2024020100,all-access,user,2,2024-02-01,Destined with You
en.wikipedia,Destined_with_You,daily,2024020200,all-access,user,0,2024-02-02,Destined with You
en.wikipedia,Destined_with_You,daily,2024020300,all-access,user,1,2024-02-03,Destined with You
en.wikipedia,Destined_with_You,daily,2024020400,all-access,user,1,2024-02-04,Destined with You
en.wikipedia,Destined_with_You,daily,2024020500,all-access,user,1,2024-02-05,Destined with You
en.wikipedia,Destined_with_You,daily,2024020600,all-access,user,0,2024-02-06,Destined with You
en.wikipedia,Destined_with_You,daily,2024020700,all-access,user,2,2024-02-07,Destined with You
en.wikipedia,Destined_with_You,daily,2024020800,all-access,user,1,2024-02-08,Destined with You
en.wikipedia,Destined_with_You,daily,2024020900,all-access,user,0,2024-02-09,Destined with You
en.wikipedia,Destined_with_You,daily,2024021000,all-access,user,0,2024-02-10,Destined with You
en.wikipedia,Destined_with_You,daily,2024021100,all-access,user,0,2024-02-11,Destined with You
en.wikipedia,Destined_with_You,daily,2024021200,all-access,user,0,2024-02-12,Destined with You
en.wikipedia,Destined_with_You,daily,2024021300,all-access,user,0,2024-02-13,Destined with You
en.wikipedia,Destined_with_You,daily,2024021400,all-access,user,0,2024-02-14,Destined with You
en.wikipedia,Destined_with_You,daily,2024021500,all-access,user,0,2024-02-15,Destined with You
en.wikipedia,Destined_with_You,daily,2024021600,all-access,user,0,2024-02-16,Destined with You
en.wikipedia,Destined_with_You,daily,2024021700,all-access,user,0,2024-02-17,Destined with You
en.wikipedia,Destined_with_You,daily,2024021800,all-access,user,1,2024-02-18,Destined with You
en.wikipedia,Destined_with_You,daily,2024021900,all-access,user,0,2024-02-19,Destined with You
en.wikipedia,Destined_with_You,daily,2024022000,all-access,user,0,2024-02-20,Destined with You
en.wikipedia,Destined_with_You,daily,2024022100,all-access,user,0,2024-02-21,Destined with You
en.wikipedia,Destined_with_You,daily,2024022200,all-access,user,0,2024-02-22,Destined with You
en.wikipedia,Destined_with_You,daily,2024022300,all-access,user,0,2024-02-23,Destined with You
en.wikipedia,Destined_with_You,daily,2024022400,all-access,user,0,2024-02-24,Destined with You
en.wikipedia,Destined_with_You,daily,2024022500,all-access,user,0,2024-02-25,Destined with You
en.wikipedia,Destined_with_You,daily,2024022600,all-access,user,0,2024-02-26,Destined with You
en.wikipedia,Destined_with_You,daily,2024022700,all-access,user,0,2024-02-27,Destined with You
en.wikipedia,Destined_with_You,daily,2024022800,all-access,user,1,2024-02-28,Destined with You
en.wikipedia,Destined_with_You,daily,2024022900,all-access,user,0,2024-02-29,Destined with You
en.wikipedia,Destined_with_You,daily,2024030100,all-access,user,0,2024-03-01,Destined with You
en.wikipedia,Destined_with_You,daily,2024030200,all-access,user,0,2024-03-02,Destined with You
en.wikipedia,Destined_with_You,daily,2024030300,all-access,user,0,2024-03-03,Destined with You
en.wikipedia,Destined_with_You,daily,2024030400,all-access,user,0,2024-03-04,Destined with You
en.wikipedia,Destined_with_You,daily,2024030500,all-access,user,0,2024-03-05,Destined with You
en.wikipedia,Destined_with_You,daily,2024030600,all-access,user,0,2024-03-06,Destined with You
en.wikipedia,Destined_with_You,daily,2024030700,all-access,user,0,2024-03-07,Destined with You
en.wikipedia,Destined_with_You,daily,2024030800,all-access,user,1,2024-03-08,Destined with You
en.wikipedia,Destined_with_You,daily,2024030900,all-access,user,0,2024-03-09,Destined with You
en.wikipedia,Destined_with_You,daily,2024031000,all-access,user,0,2024-03-10,Destined with You
en.wikipedia,Destined_with_You,daily,2024031100,all-access,user,0,2024-03-11,Destined with You
en.wikipedia,Destined_with_You,daily,2024031200,all-access,user,0,2024-03-12,Destined with You
en.wikipedia,Destined_with_You,daily,2024031300,all-access,user,0,2024-03-13,Destined with You
en.wikipedia,Destined_with_You,daily,2024031400,all-access,user,0,2024-03-14,Destined with You
en.wikipedia,Destined_with_You,daily,2024031500,all-access,user,0,2024-03-15,Destined with You
en.wikipedia,Destined_with_You,daily,2024031600,all-access,user,0,2024-03-16,Destined with You
en.wikipedia,Destined_with_You,daily,2024031700,all-access,user,0,2024-03-17,Destined with You
en.wikipedia,Destined_with_You,daily,2024031800,all-access,user,0,2024-03-18,Destined with You
en.wikipedia,Destined_with_You,daily,2024031900,all-access,user,1,2024-03-19,Destined with You
en.wikipedia,Destined_with_You,daily,2024032000,all-access,user,0,2024-03-20,Destined with You
en.wikipedia,Destined_with_You,daily,2024032100,all-access,user,1,2024-03-21,Destined with You
en.wikipedia,Destined_with_You,daily,2024032200,all-access,user,0,2024-03-22,Destined with You
en.wikipedia,Destined_with_You,daily,2024032300,all-access,user,0,2024-03-23,Destined with You
en.wikipedia,Destined_with_You,daily,2024032400,all-access,user,0,2024-03-24,Destined with You
en.wikipedia,Destined_with_You,daily,2024032500,all-access,user,0,2024-03-25,Destined with You
en.wikipedia,Destined_with_You,daily,2024033000,all-access,user,1,2024-03-30,Destined with You
en.wikipedia,Destined_with_You,daily,2024033100,all-access,user,1,2024-03-31,Destined with You
en.wikipedia,Destined_with_You,daily,2024040200,all-access,user,0,2024-04-02,Destined with You
en.wikipedia,Destined_with_You,daily,2024040700,all-access,user,2,2024-04-07,Destined with You
en.wikipedia,Destined_with_You,daily,2024041000,all-access,user,0,2024-04-10,Destined with You
en.wikipedia,Destined_with_You,daily,2024041100,all-access,user,0,2024-04-11,Destined with You
en.wikipedia,Destined_with_You,daily,2024041200,all-access,user,0,2024-04-12,Destined with You
en.wikipedia,Destined_with_You,daily,2024041300,all-access,user,0,2024-04-13,Destined with You
en.wikipedia,Destined_with_You,daily,2024041400,all-access,user,0,2024-04-14,Destined with You
en.wikipedia,Destined_with_You,daily,2024041500,all-access,user,0,2024-04-15,Destined with You
en.wikipedia,Destined_with_You,daily,2024041600,all-access,user,0,2024-04-16,Destined with You
en.wikipedia,Destined_with_You,daily,2024041700,all-access,user,0,2024-04-17,Destined with You
en.wikipedia,Destined_with_You,daily,2024041800,all-access,user,0,2024-04-18,Destined with You
en.wikipedia,Destined_with_You,daily,2024041900,all-access,user,0,2024-04-19,Destined with You
en.wikipedia,Destined_with_You,daily,2024042000,all-access,user,0,2024-04-20,Destined with You
en.wikipedia,Destined_with_You,daily,2024042100,all-access,user,0,2024-04-21,Destined with You
en.wikipedia,Destined_with_You,daily,2024042200,all-access,user,1,2024-04-22,Destined with You
en.wikipedia,Destined_with_You,daily,2024042300,all-access,user,0,2024-04-23,Destined with You
en.wikipedia,Destined_with_You,daily,2024042400,all-access,user,2,2024-04-24,Destined with You
en.wikipedia,Destined_with_You,daily,2024042500,all-access,user,0,2024-04-25,Destined with You
en.wikipedia,Destined_with_You,daily,2024042600,all-access,user,3,2024-04-26,Destined with You
en.wikipedia,Destined_with_You,daily,2024042700,all-access,user,0,2024-04-27,Destined with You
en.wikipedia,Destined_with_You,daily,2024042800,all-access,user,3,2024-04-28,Destined with You
en.wikipedia,Destined_with_You,daily,2024042900,all-access,user,1,2024-04-29,Destined with You
en.wikipedia,Destined_with_You,daily,2024043000,all-access,user,0,2024-04-30,Destined with You
en.wikipedia,Destined_with_You,daily,2024050100,all-access,user,1,2024-05-01,Destined with You
en.wikipedia,Destined_with_You,daily,2024050200,all-access,user,0,2024-05-02,Destined with You
en.wikipedia,Destined_with_You,daily,2024050300,all-access,user,2,2024-05-03,Destined with You
en.wikipedia,Destined_with_You,daily,2024050400,all-access,user,0,2024-05-04,Destined with You
en.wikipedia,Destined_with_You,daily,2024050500,all-access,user,0,2024-05-05,Destined with You
en.wikipedia,Destined_with_You,daily,2024050600,all-access,user,0,2024-05-06,Destined with You
en.wikipedia,Destined_with_You,daily,2024050700,all-access,user,0,2024-05-07,Destined with You
en.wikipedia,Destined_with_You,daily,2024050800,all-access,user,0,2024-05-08,Destined with You
en.wikipedia,Destined_with_You,daily,2024050900,all-access,user,1,2024-05-09,Destined with You
en.wikipedia,Destined_with_You,daily,2024051000,all-access,user,0,2024-05-10,Destined with You
en.wikipedia,Destined_with_You,daily,2024051100,all-access,user,2,2024-05-11,Destined with You
en.wikipedia,Destined_with_You,daily,2024051200,all-access,user,2,2024-05-12,Destined with You
en.wikipedia,Destined_with_You,daily,2024051300,all-access,user,0,2024-05-13,Destined with You
en.wikipedia,Destined_with_You,daily,2024051400,all-access,user,0,2024-05-14,Destined with You
en.wikipedia,Destined_with_You,daily,2024051500,all-access,user,0,2024-05-15,Destined with You
en.wikipedia,Destined_with_You,daily,2024051600,all-access,user,1,2024-05-16,Destined with You
en.wikipedia,Destined_with_You,daily,2024051700,all-access,user,0,2024-05-17,Destined with You
en.wikipedia,Destined_with_You,daily,2024051800,all-access,user,0,2024-05-18,Destined with You
en.wikipedia,Destined_with_You,daily,2024051900,all-access,user,2,2024-05-19,Destined with You
en.wikipedia,Destined_with_You,daily,2024052000,all-access,user,0,2024-05-20,Destined with You
en.wikipedia,Destined_with_You,daily,2024052100,all-access,user,0,2024-05-21,Destined with You
en.wikipedia,Destined_with_You,daily,2024052200,all-access,user,0,2024-05-22,Destined with You
en.wikipedia,Destined_with_You,daily,2024052300,all-access,user,0,2024-05-23,Destined with You
en.wikipedia,Destined_with_You,daily,2024052400,all-access,user,0,2024-05-24,Destined with You
en.wikipedia,Destined_with_You,daily,2024052500,all-access,user,0,2024-05-25,Destined with You
en.wikipedia,Destined_with_You,daily,2024052600,all-access,user,0,2024-05-26,Destined with You
en.wikipedia,Destined_with_You,daily,2024052700,all-access,user,0,2024-05-27,Destined with You
en.wikipedia,Destined_with_You,daily,2024052800,all-access,user,0,2024-05-28,Destined with You
en.wikipedia,Destined_with_You,daily,2024052900,all-access,user,0,2024-05-29,Destined with You
en.wikipedia,Destined_with_You,daily,2024053000,all-access,user,0,2024-05-30,Destined with You
en.wikipedia,Destined_with_You,daily,2024053100,all-access,user,0,2024-05-31,Destined with You
en.wikipedia,Destined_with_You,daily,2024060100,all-access,user,1,2024-06-01,Destined with You
en.wikipedia,The_Good_Bad_Mother,daily,2023011700,all-access,user,317,2023-01-17,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023011800,all-access,user,303,2023-01-18,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023011900,all-access,user,209,2023-01-19,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023012000,all-access,user,231,2023-01-20,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023012100,all-access,user,298,2023-01-21,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023012200,all-access,user,297,2023-01-22,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023012300,all-access,user,319,2023-01-23,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023012400,all-access,user,264,2023-01-24,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023012500,all-access,user,319,2023-01-25,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023012600,all-access,user,239,2023-01-26,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023012700,all-access,user,195,2023-01-27,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023012800,all-access,user,187,2023-01-28,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023012900,all-access,user,257,2023-01-29,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023013000,all-access,user,201,2023-01-30,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023013100,all-access,user,186,2023-01-31,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023020100,all-access,user,180,2023-02-01,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023020200,all-access,user,176,2023-02-02,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023020300,all-access,user,158,2023-02-03,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023020400,all-access,user,191,2023-02-04,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023020500,all-access,user,180,2023-02-05,The Good Bad Mother
en.wikipedia,The_Good_Bad_Mother,daily,2023020600,all-access,user,164,2023-02-06,The Good Bad Mother
